#timestamp [ns],w_x,w_y,w_z,a_x,a_y,a_z
100000559368000,-0.0063915861,-0.0266316088,0.0798948327,-7.22091221,1.12048638,-6.93839641
100000560374000,-0.00745685053,-0.0298274021,0.0788295683,-7.21851801,1.11809218,-6.9288196
100000561380000,-0.00958737992,-0.0340884599,0.0777643038,-7.21851801,1.13245739,-6.90966599
100000562386000,-0.0117179078,-0.0383495197,0.0777643038,-7.2089412,1.14442839,-6.88093557
100000563393000,-0.0159789655,-0.0426105774,0.0788295683,-7.206547,1.14442839,-6.88093557
100000564399000,-0.0191747598,-0.046871631,0.0809600971,-7.22330641,1.1587936,-6.88572397
100000565405000,-0.0202400243,-0.0521979532,0.0809600971,-7.206547,1.18273562,-6.88572397
100000566411000,-0.0223705511,-0.0564590109,0.0809600971,-7.2113354,1.17315881,-6.87135876
100000567418000,-0.0234358155,-0.0607200687,0.083090626,-7.23048901,1.17076461,-6.85220515
100000568424000,-0.0255663444,-0.063915862,0.0852211549,-7.206547,1.19710083,-6.83783994
100000569430000,-0.0287621377,-0.0692421842,0.0873516838,-7.2161238,1.22104285,-6.83065734
100000570436000,-0.031957931,-0.0745685105,0.0873516838,-7.23048901,1.22822545,-6.87614717
100000571443000,-0.0330231954,-0.0788295683,0.0884169399,-7.19218179,1.23540806,-6.86657036
100000572449000,-0.0340884599,-0.0820253616,0.0905474687,-7.18260498,1.24737906,-6.85459935
100000573455000,-0.0383495197,-0.0841558904,0.0926779976,-7.19457599,1.25216747,-6.87854137
100000574461000,-0.041545313,-0.0884169399,0.093743262,-7.18499918,1.25216747,-6.86417616
100000575468000,-0.0458063666,-0.093743262,0.093743262,-7.17063397,1.25695587,-6.84981095
100000576474000,-0.0490021599,-0.0980043198,0.0948085265,-7.17063397,1.26413848,-6.84502255
100000577480000,-0.0500674243,-0.102265378,0.0958737909,-7.15626876,1.27610948,-6.85699355
100000578486000,-0.0521979532,-0.105461171,0.0980043198,-7.16105717,1.27610948,-6.85220515
100000579492000,-0.0543284821,-0.1075917,0.0990695842,-7.17542238,1.28568629,-6.85459935
100000580499000,-0.0575242754,-0.109722229,0.100134849,-7.18021078,1.3048399,-6.86657036
100000581505000,-0.0628505976,-0.112918022,0.101200113,-7.18739338,1.32399352,-6.85459935
100000582511000,-0.0660463909,-0.116113815,0.101200113,-7.17302817,1.33117612,-6.84981095
100000583517000,-0.0681769197,-0.120374873,0.101200113,-7.18499918,1.3048399,-6.85699355
100000584524000,-0.0713727172,-0.122505402,0.101200113,-7.18499918,1.30962831,-6.85938776
100000585530000,-0.0724379817,-0.124635931,0.102265378,-7.16105717,1.32399352,-6.85938776
100000586536000,-0.0745685105,-0.12676646,0.104395906,-7.16345137,1.34314713,-6.87614717
100000587542000,-0.0788295683,-0.127831724,0.105461171,-7.18021078,1.34793553,-6.89290658
100000588549000,-0.0809600971,-0.128896988,0.105461171,-7.18978759,1.34075293,-6.90008918
100000589555000,-0.0841558904,-0.132092782,0.106526435,-7.17302817,1.33357032,-6.88811818
100000590561000,-0.0862864193,-0.134223311,0.106526435,-7.16823977,1.32638772,-6.89051238
100000591567000,-0.0884169399,-0.135288575,0.105461171,-7.18978759,1.33596453,-6.90487759
100000592574000,-0.0916127332,-0.138484368,0.105461171,-7.18739338,1.34314713,-6.90966599
100000593580000,-0.093743262,-0.138484368,0.105461171,-7.18260498,1.35032974,-6.91206019
100000594586000,-0.0958737909,-0.138484368,0.105461171,-7.18021078,1.33596453,-6.90966599
100000595592000,-0.0980043198,-0.136353839,0.105461171,-7.16823977,1.35751234,-6.921637
100000596598000,-0.101200113,-0.138484368,0.105461171,-7.16105717,1.37906016,-6.93121381
100000597605000,-0.103330642,-0.138484368,0.104395906,-7.14669196,1.36230074,-6.93839641
100000598611000,-0.105461171,-0.138484368,0.102265378,-7.12753834,1.36708915,-6.93360801
100000599617000,-0.1075917,-0.138484368,0.101200113,-7.12993254,1.37906016,-6.95276162
100000600623000,-0.109722229,-0.136353839,0.101200113,-7.16105717,1.38384856,-6.99585725
100000601630000,-0.112918022,-0.135288575,0.100134849,-7.17542238,1.37666595,-6.98628044
100000602636000,-0.116113815,-0.134223311,0.0980043198,-7.15148036,1.38145436,-6.98388624
100000603642000,-0.118244344,-0.133158046,0.0980043198,-7.14190355,1.40060797,-7.02937607
100000604648000,-0.120374873,-0.132092782,0.0958737909,-7.15387456,1.40539637,-7.03416448
100000605655000,-0.123570666,-0.131027517,0.0948085265,-7.13711515,1.38624276,-7.01501086
100000606661000,-0.125701195,-0.131027517,0.093743262,-7.10120212,1.38863696,-7.01261666
100000607667000,-0.12676646,-0.128896988,0.0926779976,-7.12274994,1.39103116,-7.01740507
100000608673000,-0.127831724,-0.12676646,0.0905474687,-7.12993254,1.39103116,-7.02458767
100000609680000,-0.129962253,-0.124635931,0.0894822043,-7.10359633,1.41018478,-7.03655868
100000610686000,-0.131027517,-0.123570666,0.0884169399,-7.09641372,1.42454999,-7.02458767
100000611692000,-0.133158046,-0.120374873,0.0873516838,-7.08683691,1.436521,-7.00303986
100000612698000,-0.135288575,-0.118244344,0.0852211549,-7.07726011,1.42933839,-6.99825145
100000613705000,-0.138484368,-0.11717908,0.083090626,-7.08444271,1.41736738,-7.01501086
100000614711000,-0.138484368,-0.11717908,0.083090626,-7.08444271,1.39821377,-7.01501086
100000615717000,-0.139549633,-0.115048551,0.083090626,-7.0700775,1.42933839,-7.01979927
100000616723000,-0.14168017,-0.112918022,0.0820253616,-7.0724717,1.448492,-7.02458767
100000617729000,-0.143810699,-0.110787493,0.0798948327,-7.08444271,1.4413094,-6.99346305
100000618736000,-0.145941228,-0.109722229,0.0777643038,-7.09162532,1.43412679,-6.98628044
100000619742000,-0.149137021,-0.1075917,0.075633775,-7.09880792,1.42933839,-6.99106885
100000620748000,-0.149137021,-0.105461171,0.0735032461,-7.10838473,1.4389152,-6.99585725
100000621754000,-0.148071757,-0.103330642,0.0713727172,-7.09641372,1.4389152,-6.97670364
100000622761000,-0.150202285,-0.102265378,0.0692421842,-7.08683691,1.4460978,-6.97670364
100000623767000,-0.152332814,-0.101200113,0.0671116553,-7.08204851,1.436521,-6.96473263
100000624773000,-0.154463343,-0.0990695842,0.0628505976,-7.09401952,1.41736738,-6.96712683
100000625779000,-0.156593872,-0.0958737909,0.0596548043,-7.11556733,1.42454999,-7.00303986
100000626786000,-0.157659137,-0.0926779976,0.0585895398,-7.13472095,1.42215579,-6.97909784
100000627792000,-0.158724401,-0.0894822043,0.0575242754,-7.13472095,1.41497318,-6.95036742
100000628798000,-0.159789665,-0.0873516838,0.0575242754,-7.09401952,1.43173259,-6.95036742
100000629804000,-0.16085493,-0.0862864193,0.0553937465,-7.07726011,1.436521,-6.98388624
100000630811000,-0.161920194,-0.0841558904,0.0532632176,-7.0628949,1.42454999,-7.02937607
100000631817000,-0.162985459,-0.0820253616,0.0511326888,-7.05331809,1.41257898,-7.04134708
100000632823000,-0.165115988,-0.0788295683,0.0500674243,-7.05571229,1.41257898,-7.02937607
100000633829000,-0.166181252,-0.075633775,0.0479368955,-7.0676833,1.41018478,-7.02219347
100000634836000,-0.166181252,-0.0724379817,0.046871631,-7.0676833,1.40539637,-7.01261666
100000635842000,-0.167246516,-0.0692421842,0.0447411022,-7.04613549,1.40060797,-7.00064565
100000636848000,-0.167246516,-0.0671116553,0.0426105774,-7.05331809,1.38624276,-6.99106885
100000637854000,-0.166181252,-0.063915862,0.0404800486,-7.04134708,1.41497318,-6.98867465
100000638860000,-0.167246516,-0.0607200687,0.0383495197,-7.03177028,1.4460978,-6.99585725
100000639867000,-0.168311781,-0.0596548043,0.0372842553,-7.01979927,1.42933839,-6.99106885
100000640873000,-0.169377045,-0.0575242754,0.0362189908,-7.01740507,1.43173259,-6.99106885
100000641879000,-0.17044231,-0.0564590109,0.0351537264,-7.03655868,1.448492,-6.98149204
100000642885000,-0.172572839,-0.0543284821,0.0330231954,-7.02698187,1.45088621,-6.96952103
100000643892000,-0.171507574,-0.0511326888,0.031957931,-7.01022246,1.45567461,-6.95036742
100000644898000,-0.17044231,-0.0500674243,0.0298274021,-7.00064565,1.448492,-6.9264254
100000645904000,-0.169377045,-0.0490021599,0.0287621377,-7.00782826,1.46285721,-6.93600221
100000646910000,-0.169377045,-0.0458063666,0.0276968733,-7.00543406,1.48679923,-6.93839641
100000647917000,-0.17044231,-0.0426105774,0.0266316088,-6.99106885,1.49398184,-6.93360801
100000648923000,-0.17044231,-0.0404800486,0.0266316088,-6.99106885,1.48679923,-6.93839641
100000649929000,-0.17044231,-0.0394147841,0.0255663444,-6.97430944,1.50116444,-6.94079061
100000650935000,-0.17044231,-0.0383495197,0.0255663444,-6.97191523,1.52271226,-6.94797322
100000651942000,-0.17044231,-0.0372842553,0.0255663444,-6.97191523,1.53468326,-6.95036742
100000652948000,-0.169377045,-0.0372842553,0.0266316088,-6.95276162,1.53468326,-6.96473263
100000653954000,-0.167246516,-0.0351537264,0.0276968733,-6.96712683,1.52510646,-6.96473263
100000654960000,-0.167246516,-0.0340884599,0.0266316088,-6.96952103,1.54904847,-6.95036742
100000655966000,-0.166181252,-0.0330231954,0.0245010799,-6.95036742,1.54426007,-6.94318481
100000656973000,-0.165115988,-0.031957931,0.0245010799,-6.95994423,1.51792385,-6.94079061
100000657979000,-0.162985459,-0.031957931,0.0234358155,-6.97430944,1.50834705,-6.9240312
100000658985000,-0.159789665,-0.0330231954,0.0234358155,-6.97909784,1.51074125,-6.9264254
100000659991000,-0.158724401,-0.031957931,0.0234358155,-6.96952103,1.51313545,-6.93121381
100000660998000,-0.158724401,-0.0330231954,0.0234358155,-6.98628044,1.49877024,-6.9168486
100000662004000,-0.157659137,-0.0340884599,0.0234358155,-6.98388624,1.50595284,-6.9168486
100000663010000,-0.155528608,-0.0351537264,0.0245010799,-6.96233843,1.50595284,-6.90248339
100000664016000,-0.153398079,-0.0362189908,0.0255663444,-6.99585725,1.50355864,-6.88811818
100000665023000,-0.15126755,-0.0372842553,0.0266316088,-6.99346305,1.49877024,-6.88093557
100000666029000,-0.148071757,-0.0372842553,0.0255663444,-6.96712683,1.46046301,-6.86178196
100000667035000,-0.144875963,-0.0372842553,0.0255663444,-6.96473263,1.45328041,-6.87614717
100000668041000,-0.14168017,-0.0394147841,0.0255663444,-6.95755002,1.448492,-6.90727179
100000669048000,-0.138484368,-0.0426105774,0.0266316088,-6.95515582,1.45328041,-6.89051238
100000670054000,-0.135288575,-0.0447411022,0.0266316088,-6.97430944,1.47003982,-6.86657036
100000671060000,-0.132092782,-0.046871631,0.0266316088,-6.97191523,1.46764562,-6.85220515
100000672066000,-0.128896988,-0.0490021599,0.0266316088,-6.95036742,1.48201083,-6.84023414
100000673073000,-0.125701195,-0.0511326888,0.0255663444,-6.95515582,1.49158763,-6.84262834
100000674079000,-0.123570666,-0.0521979532,0.0245010799,-6.97191523,1.49158763,-6.85220515
100000675085000,-0.120374873,-0.0543284821,0.0255663444,-6.96473263,1.49637604,-6.84981095
100000676091000,-0.11717908,-0.0564590109,0.0266316088,-6.96233843,1.48919343,-6.86178196
100000677097000,-0.112918022,-0.0575242754,0.0276968733,-6.97670364,1.49637604,-6.85699355
100000678104000,-0.109722229,-0.0585895398,0.0287621377,-6.95036742,1.51792385,-6.83544574
100000679110000,-0.106526435,-0.0596548043,0.0287621377,-6.93839641,1.52750066,-6.84502255
100000680116000,-0.102265378,-0.0607200687,0.0276968733,-6.98388624,1.54904847,-6.86896456
100000681122000,-0.0980043198,-0.0607200687,0.0266316088,-6.96233843,1.57059629,-6.85699355
100000682129000,-0.0958737909,-0.0628505976,0.0276968733,-6.93839641,1.55144268,-6.84023414
100000683135000,-0.0926779976,-0.063915862,0.0276968733,-6.95994423,1.52750066,-6.85699355
100000684141000,-0.0905474687,-0.0660463909,0.0287621377,-6.95276162,1.51074125,-6.85938776
100000685147000,-0.0873516838,-0.0671116553,0.0276968733,-6.94557902,1.53707747,-6.84262834
100000686154000,-0.0841558904,-0.0671116553,0.0276968733,-6.94318481,1.5801731,-6.84023414
100000687160000,-0.0798948327,-0.0671116553,0.0276968733,-6.96712683,1.57299049,-6.85459935
100000688166000,-0.075633775,-0.0671116553,0.0266316088,-6.99106885,1.55383688,-6.85938776
100000689172000,-0.0713727172,-0.0681769197,0.0266316088,-6.98628044,1.53947167,-6.85459935
100000690179000,-0.0671116553,-0.0692421842,0.0276968733,-6.96952103,1.54186587,-6.85220515
100000691185000,-0.0649811264,-0.0692421842,0.0287621377,-6.96473263,1.56580789,-6.85699355
100000692191000,-0.0628505976,-0.0681769197,0.0276968733,-6.97670364,1.55383688,-6.84502255
100000693197000,-0.0607200687,-0.0692421842,0.0266316088,-6.97430944,1.54426007,-6.84023414
100000694204000,-0.0575242754,-0.0703074528,0.0255663444,-6.96712683,1.56101948,-6.84502255
100000695210000,-0.0532632176,-0.0713727172,0.0245010799,-6.97191523,1.55144268,-6.82347473
100000696216000,-0.0490021599,-0.0703074528,0.0245010799,-6.96712683,1.54186587,-6.84262834
100000697222000,-0.0458063666,-0.0692421842,0.0245010799,-6.96712683,1.53707747,-6.84981095
100000698228000,-0.0447411022,-0.0703074528,0.0245010799,-6.96712683,1.54426007,-6.81629213
100000699235000,-0.0426105774,-0.0713727172,0.0223705511,-6.98628044,1.55862528,-6.81150372
100000700241000,-0.0383495197,-0.0724379817,0.0213052887,-7.00543406,1.55862528,-6.81150372
100000701247000,-0.0340884599,-0.0735032461,0.0213052887,-7.00782826,1.55383688,-6.81868633
100000702253000,-0.0298274021,-0.0745685105,0.0213052887,-7.03895288,1.56101948,-6.84023414
100000703260000,-0.0255663444,-0.0745685105,0.0213052887,-7.05331809,1.5801731,-6.84262834
100000704266000,-0.0234358155,-0.0745685105,0.0202400243,-7.05331809,1.56820209,-6.84981095
100000705272000,-0.0202400243,-0.075633775,0.0181094954,-7.0676833,1.54665427,-6.84502255
100000706278000,-0.0159789655,-0.0777643038,0.0170442299,-7.0676833,1.56341368,-6.83544574
100000707285000,-0.0138484366,-0.0788295683,0.0159789655,-7.0700775,1.54665427,-6.84981095
100000708291000,-0.0117179078,-0.0798948327,0.0159789655,-7.08683691,1.53468326,-6.85938776
100000709297000,-0.00745685053,-0.0809600971,0.0149137011,-7.10359633,1.52510646,-6.84262834
100000710303000,-0.00319579305,-0.0809600971,0.0138484366,-7.11317313,1.51313545,-6.81150372
100000711310000,0.00106526437,-0.0820253616,0.0127831722,-7.11077893,1.52031805,-6.83544574
100000712316000,0.00426105748,-0.0852211549,0.0106526444,-7.12993254,1.51313545,-6.86657036
100000713322000,0.00852211497,-0.0873516838,0.00958737992,-7.13472095,1.51313545,-6.83783994
100000714328000,0.0117179078,-0.0894822043,0.0106526444,-7.11796154,1.52271226,-6.84262834
100000715335000,0.0138484366,-0.0894822043,0.00958737992,-7.13950935,1.52510646,-6.85938776
100000716341000,0.0159789655,-0.0894822043,0.00958737992,-7.13711515,1.51552965,-6.81629213
100000717347000,0.0191747598,-0.0905474687,0.00745685053,-7.12753834,1.49637604,-6.80910952
100000718353000,0.0223705511,-0.0926779976,0.0063915861,-7.14190355,1.48440503,-6.84741675
100000719359000,0.0266316088,-0.093743262,0.0063915861,-7.12993254,1.49877024,-6.86657036
100000720366000,0.0298274021,-0.0948085265,0.00532632218,-7.11796154,1.52031805,-6.84741675
100000721372000,0.031957931,-0.0958737909,0.00532632218,-7.11796154,1.53707747,-6.79474431
100000722378000,0.0340884599,-0.0969390554,0.00426105748,-7.13711515,1.52750066,-6.7851675
100000723384000,0.0362189908,-0.0980043198,0.00426105748,-7.13950935,1.51552965,-6.81868633
100000724391000,0.0394147841,-0.0980043198,0.00532632218,-7.12753834,1.50595284,-6.82108053
100000725397000,0.041545313,-0.0969390554,0.00532632218,-7.12753834,1.51792385,-6.82586893
100000726403000,0.0436758419,-0.0969390554,0.00532632218,-7.11796154,1.52271226,-6.83544574
100000727409000,0.0447411022,-0.0980043198,0.00426105748,-7.11796154,1.52031805,-6.82826313
100000728416000,0.046871631,-0.0990695842,0.00319579305,-7.12274994,1.53468326,-6.82586893
100000729422000,0.0490021599,-0.101200113,0.00106526437,-7.12514414,1.52271226,-6.83783994
100000730428000,0.0521979532,-0.101200113,0.00106526437,-7.12993254,1.53468326,-6.84502255
100000731434000,0.0553937465,-0.101200113,0.00213052874,-7.13711515,1.54904847,-6.83305154
100000732441000,0.0575242754,-0.102265378,0.00213052874,-7.14908616,1.53947167,-6.83783994
100000733447000,0.0575242754,-0.103330642,0.00319579305,-7.14908616,1.55144268,-6.85459935
100000734453000,0.0585895398,-0.103330642,0.00213052874,-7.14190355,1.53947167,-6.82586893
100000735459000,0.0617853331,-0.103330642,0.00213052874,-7.16105717,1.53228906,-6.81389792
100000736466000,0.0628505976,-0.102265378,0.00106526437,-7.18021078,1.54186587,-6.80432112
100000737472000,0.063915862,-0.103330642,0,-7.19457599,1.54904847,-6.80910952
100000738478000,0.0649811264,-0.102265378,0.00106526437,-7.2113354,1.54665427,-6.81150372
100000739484000,0.0649811264,-0.103330642,0.00213052874,-7.2161238,1.53707747,-6.80192692
100000740491000,0.0649811264,-0.103330642,0.00213052874,-7.2161238,1.53468326,-6.81868633
100000741497000,0.0681769197,-0.102265378,0.00106526437,-7.21851801,1.52750066,-6.7803791
100000742503000,0.0713727172,-0.101200113,0,-7.23527742,1.53468326,-6.7803791
100000743509000,0.0724379817,-0.102265378,0.00106526437,-7.23527742,1.52031805,-6.80192692
100000744515000,0.0735032461,-0.104395906,0.00319579305,-7.24724843,1.50834705,-6.79235011
100000745522000,0.0735032461,-0.105461171,0.00319579305,-7.25921943,1.50595284,-6.80192692
100000746528000,0.0735032461,-0.105461171,0.00319579305,-7.23048901,1.50116444,-6.78756171
100000747534000,0.0745685105,-0.105461171,0.00213052874,-7.23048901,1.52750066,-6.7851675
100000748540000,0.0745685105,-0.104395906,0.00213052874,-7.23048901,1.55383688,-6.79953271
100000749547000,0.075633775,-0.103330642,0.00106526437,-7.23527742,1.54904847,-6.78995591
100000750553000,0.0766990394,-0.103330642,0.00106526437,-7.26879624,1.54665427,-6.79235011
100000751559000,0.0777643038,-0.104395906,0.00106526437,-7.27597885,1.53468326,-6.81629213
100000752565000,0.0777643038,-0.103330642,0.00106526437,-7.29034406,1.51074125,-6.83065734
100000753572000,0.0777643038,-0.103330642,0.00106526437,-7.31907448,1.51552965,-6.80432112
100000754578000,0.0788295683,-0.103330642,0.00213052874,-7.32386288,1.48919343,-6.7731965
100000755584000,0.0798948327,-0.103330642,0.00213052874,-7.32625708,1.45088621,-6.7803791
100000756590000,0.0809600971,-0.102265378,-0.00106526437,-7.3573817,1.47003982,-6.80192692
100000757597000,0.0809600971,-0.103330642,-0.00213052874,-7.36456431,1.49398184,-6.80910952
100000758603000,0.083090626,-0.103330642,-0.00213052874,-7.34062229,1.49158763,-6.78995591
100000759609000,0.083090626,-0.104395906,-0.00106526437,-7.33343969,1.49158763,-6.7803791
100000760615000,0.083090626,-0.103330642,0,-7.34301649,1.51074125,-6.78995591
100000761622000,0.0841558904,-0.104395906,-0.00106526437,-7.34062229,1.52510646,-6.81389792
100000762628000,0.0841558904,-0.104395906,-0.00213052874,-7.34062229,1.51792385,-6.83544574
100000763634000,0.0852211549,-0.102265378,-0.00319579305,-7.3549875,1.50834705,-6.82826313
100000764640000,0.0862864193,-0.101200113,-0.00426105748,-7.33822809,1.52271226,-6.82347473
100000765646000,0.0873516838,-0.100134849,-0.00532632218,-7.34541069,1.51313545,-6.83065734
100000766653000,0.0873516838,-0.100134849,-0.00532632218,-7.39329473,1.50116444,-6.84023414
100000767659000,0.0884169399,-0.100134849,-0.00532632218,-7.41244834,1.49637604,-6.86657036
100000768665000,0.0894822043,-0.100134849,-0.00532632218,-7.40287153,1.46285721,-6.88572397
100000769671000,0.0905474687,-0.0990695842,-0.0063915861,-7.39568893,1.45088621,-6.87375297
100000770678000,0.0916127332,-0.0969390554,-0.0063915861,-7.38371792,1.45567461,-6.87614717
100000771684000,0.0926779976,-0.0958737909,-0.00745685053,-7.36935271,1.4460978,-6.89290658
100000772690000,0.093743262,-0.0958737909,-0.00745685053,-7.3525933,1.45806881,-6.90008918
100000773696000,0.093743262,-0.093743262,-0.00745685053,-7.3501991,1.47722242,-6.90248339
100000774703000,0.093743262,-0.093743262,-0.00745685053,-7.3597759,1.45328041,-6.89769498
100000775709000,0.093743262,-0.093743262,-0.00852211497,-7.3525933,1.45088621,-6.89290658
100000776715000,0.0948085265,-0.0926779976,-0.00958737992,-7.3621701,1.46046301,-6.90487759
100000777721000,0.0958737909,-0.0905474687,-0.0106526444,-7.39329473,1.47003982,-6.89290658
100000778728000,0.0980043198,-0.0894822043,-0.0106526444,-7.39568893,1.46764562,-6.88572397
100000779734000,0.0990695842,-0.0884169399,-0.00958737992,-7.37174691,1.4460978,-6.90008918
100000780740000,0.100134849,-0.0873516838,-0.0106526444,-7.38611212,1.45567461,-6.89769498
100000781746000,0.0990695842,-0.0862864193,-0.0106526444,-7.38132372,1.49637604,-6.88572397
100000782753000,0.0990695842,-0.0841558904,-0.00958737992,-7.33822809,1.51074125,-6.87135876
100000783759000,0.100134849,-0.083090626,-0.00958737992,-7.3478049,1.47961663,-6.86896456
100000784765000,0.100134849,-0.0820253616,-0.0106526444,-7.38371792,1.47243402,-6.86896456
100000785771000,0.100134849,-0.0809600971,-0.0117179078,-7.36695851,1.50355864,-6.84502255
